open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1765065600000,3036.53,3047.98,3030.65,3043.50,47774.223,1765069199999,145229773.85360,110138,22297.687,67784272.78604,0
1765069200000,3043.49,3051.30,3040.05,3041.46,50090.610,1765072799999,152562705.97144,103008,24102.265,73414603.81491,0
1765072800000,3041.45,3056.60,3041.07,3052.35,38175.433,1765076399999,116342035.47544,76505,21692.383,66117263.96545,0
1765076400000,3052.34,3055.40,3047.96,3052.58,35106.209,1765079999999,107125607.38966,67833,16730.526,51058616.63307,0
1765080000000,3052.57,3056.78,3042.00,3045.08,39000.271,1765083599999,118883704.05409,70282,17211.519,52466813.89794,0
1765083600000,3045.09,3048.32,3042.33,3043.14,24556.146,1765087199999,74776450.12077,48009,11635.771,35432549.88618,0
1765087200000,3043.13,3047.47,3042.01,3046.66,31738.880,1765090799999,96636675.12806,56646,16735.063,50953788.96768,0
1765090800000,3046.66,3049.74,3029.16,3035.91,82326.398,1765094399999,249965178.07603,122476,38921.847,118168704.27998,0
1765094400000,3035.90,3042.18,3026.18,3033.27,67483.576,1765097999999,204742532.84238,108319,32371.039,98218629.59049,0
1765098000000,3033.28,3037.90,3023.25,3029.11,59276.732,1765101599999,179579535.62407,102167,28504.226,86367179.35619,0
1765101600000,3029.12,3042.90,3028.43,3037.08,60414.934,1765105199999,183442090.85514,97812,32376.282,98313773.09534,0
1765105200000,3037.08,3041.00,3033.81,3034.52,28967.370,1765108799999,87988082.27451,59439,13262.296,40285348.87847,0
1765108800000,3034.52,3049.95,3033.47,3047.52,58346.547,1765112399999,177554440.79931,102254,31488.713,95828871.70147,0
1765112400000,3047.52,3052.80,3025.68,3030.18,128458.786,1765115999999,389915703.66537,202239,57313.844,173961936.42340,0
1765116000000,3030.19,3034.63,2903.75,2941.32,814339.040,1765119599999,2411240681.11579,949026,348318.777,1030639348.95761,0
1765119600000,2941.32,3040.20,2938.50,3025.82,586839.483,1765123199999,1750953171.28502,781779,322254.787,961910887.76339,0
1765123200000,3025.83,3040.00,2997.59,3038.51,325707.878,1765126799999,982022231.23699,464679,178967.253,539814021.60732,0
1765126800000,3038.51,3135.39,3023.18,3111.60,638584.337,1765130399999,1972066246.40384,899258,351436.486,1085151941.39616,0
1765130400000,3111.61,3150.00,3111.46,3127.89,259938.625,1765133999999,814218523.16012,449493,126152.792,395158877.22832,0
1765134000000,3127.88,3141.98,3120.30,3136.77,103418.476,1765137599999,323703552.27573,175846,52339.989,163882567.25885,0
1765137600000,3136.77,3145.91,3130.50,3139.98,58205.592,1765141199999,182696135.77996,122194,26142.757,82072477.42262,0
1765141200000,3139.98,3139.98,3066.92,3083.99,254107.250,1765144799999,788359186.93668,370049,100416.580,311502497.55154,0
1765144800000,3084.00,3085.00,3010.00,3031.64,385136.532,1765148399999,1172071950.91981,673484,176849.847,538249668.83694,0
1765148400000,3031.64,3063.44,3023.41,3058.14,138093.997,1765151999999,420086986.17032,280403,72566.891,220830895.76932,0
1765152000000,3058.14,3075.97,3038.76,3061.66,118378.567,1765155599999,362134366.50843,254082,66078.282,202218237.33022,0
1765155600000,3061.67,3133.69,3061.15,3097.12,290888.625,1765159199999,902503712.78087,491629,152545.875,473288032.27131,0
1765159200000,3097.12,3114.10,3089.96,3108.35,105481.309,1765162799999,327071949.28114,231723,56884.195,176409761.17755,0
1765162800000,3108.34,3119.75,3100.00,3109.65,93165.123,1765166399999,289634181.55312,187507,45462.663,141343362.51924,0
1765166400000,3109.65,3137.02,3107.15,3127.59,127415.571,1765169999999,397864082.50537,230538,66406.396,207392192.78789,0
1765170000000,3127.60,3140.15,3120.08,3129.22,102384.271,1765173599999,320431064.73739,196987,49677.778,155507148.49374,0
1765173600000,3129.22,3139.27,3120.97,3129.27,115619.319,1765177199999,361765629.09710,187508,57945.129,181323393.20397,0
